"","Date","Dernier","Ouv.","Plus Haut","Plus Bas","Vol.","Variation %"
"5621","30/12/2002",3.02514,3.02167,3.02952,2.98402,"67,55M","0,44%"
"5622","27/12/2002",3.01183,3.04726,3.08057,3.00406,"38,48M","-2,25%"
"5623","24/12/2002",3.08128,3.11417,3.11417,3.06206,"19,06M","-0,21%"
"5624","23/12/2002",3.08762,3.10594,3.10594,3.06772,"62,03M","0,15%"
"5625","20/12/2002",3.08285,3.05718,3.11828,3.0426,"94,77M","0,94%"
"5626","19/12/2002",3.05421,3.09487,3.13436,3.01687,"114,78M","-0,75%"
"5627","18/12/2002",3.07739,3.12127,3.13252,3.07739,"117,67M","-1,95%"
"5628","17/12/2002",3.13861,3.20092,3.20281,3.12641,"118,16M","-1,11%"
"5629","16/12/2002",3.17385,3.07113,3.18117,3.0646,"106,31M","3,15%"
"5630","13/12/2002",3.07685,3.1344,3.13449,3.05412,"137,60M","-1,93%"
"5631","12/12/2002",3.13743,3.18487,3.2003,3.12128,"138,24M","-1,65%"
"5632","11/12/2002",3.19009,3.1692,3.20414,3.14864,"94,15M","1,51%"
"5633","10/12/2002",3.14275,3.0969,3.14784,3.08701,"113,54M","0,87%"
"5634","09/12/2002",3.11563,3.23406,3.23406,3.1086,"88,83M","-2,20%"
"5635","06/12/2002",3.18577,3.1781,3.20209,3.09698,"148,70M","0,88%"
"5636","05/12/2002",3.15804,3.22188,3.28378,3.14269,"156,89M","-1,31%"
"5637","04/12/2002",3.19984,3.20017,3.23651,3.1703,"128,76M","-0,70%"
"5638","03/12/2002",3.22226,3.3071,3.31921,3.21914,"137,78M","-2,32%"
"5639","02/12/2002",3.29876,3.32707,3.39304,3.2919,"121,00M","-0,84%"
"5640","29/11/2002",3.32665,3.33906,3.36029,3.3028,"117,86M","-0,10%"
"5641","28/11/2002",3.32999,3.33301,3.35741,3.30322,"100,70M","0,49%"
"5642","27/11/2002",3.31376,3.22508,3.32337,3.18184,"285,22M","3,07%"
"5643","26/11/2002",3.21519,3.29695,3.3077,3.20013,"140,40M","-2,44%"
"5644","25/11/2002",3.29568,3.33015,3.34936,3.27797,"134,31M","-0,31%"
"5645","22/11/2002",3.30578,3.29835,3.31483,3.26545,"126,37M","0,47%"
"5646","21/11/2002",3.29017,3.23303,3.2908,3.21213,"146,36M","4,33%"
"5647","20/11/2002",3.1535,3.19402,3.20922,3.12443,"83,16M","-0,75%"
"5648","19/11/2002",3.17723,3.17278,3.18914,3.15432,"80,75M","-0,97%"
"5649","18/11/2002",3.20847,3.16897,3.23361,3.16722,"79,62M","1,46%"
"5650","15/11/2002",3.16239,3.18167,3.19919,3.13733,"120,45M","0,44%"
"5651","14/11/2002",3.1486,3.02307,3.15204,2.99648,"141,14M","3,75%"
"5652","13/11/2002",3.03481,3.04825,3.06189,2.97943,"95,98M","-0,97%"
"5653","12/11/2002",3.06464,3.04284,3.09312,3.02792,"99,81M","0,36%"
"5654","11/11/2002",3.0537,3.03584,3.0715,3.00265,"59,89M","-0,15%"
"5655","08/11/2002",3.05818,3.08421,3.13427,3.0431,"106,96M","-1,72%"
"5656","07/11/2002",3.11172,3.24112,3.24972,3.10417,"129,09M","-3,15%"
"5657","06/11/2002",3.21286,3.31044,3.31044,3.19408,"106,55M","-1,06%"
"5658","05/11/2002",3.24739,3.19756,3.26407,3.1758,"104,70M","0,89%"
"5659","04/11/2002",3.21867,3.1683,3.21867,3.15948,"105,82M","3,51%"
"5660","01/11/2002",3.10951,3.1252,3.13224,3.03523,"73,60M","-1,29%"
"5661","31/10/2002",3.15004,3.08196,3.16296,3.05666,"177,09M","2,13%"
"5662","30/10/2002",3.08422,3.01565,3.09545,2.96875,"182,34M","4,02%"
"5663","29/10/2002",2.96511,3.0919,3.12935,2.96244,"122,20M","-4,99%"
"5664","28/10/2002",3.12085,3.14366,3.16538,3.10677,"110,46M","2,09%"
"5665","25/10/2002",3.05688,3.02623,3.0878,3.01176,"104,69M","-0,59%"
"5666","24/10/2002",3.07513,3.04684,3.10397,3.01587,"121,26M","2,77%"
"5667","23/10/2002",2.99223,3.14719,3.16464,2.99223,"126,14M","-4,13%"
"5668","22/10/2002",3.12101,3.16264,3.22835,3.11413,"129,50M","-1,14%"
"5669","21/10/2002",3.15693,3.14043,3.17562,3.11006,"89,65M","0,00%"
"5670","18/10/2002",3.15699,3.23528,3.23615,3.08755,"131,03M","-0,82%"
"5671","17/10/2002",3.18308,3.11721,3.20808,3.11668,"160,60M","3,76%"
"5672","16/10/2002",3.0677,3.03685,3.18029,3.02803,"168,20M","-0,59%"
"5673","15/10/2002",3.08603,2.92859,3.09242,2.92366,"155,85M","6,96%"
"5674","14/10/2002",2.88527,2.87648,2.94996,2.84973,"101,43M","-0,59%"
"5675","11/10/2002",2.90227,2.78927,2.90227,2.77861,"168,88M","5,21%"
"5676","10/10/2002",2.75853,2.61205,2.76417,2.61203,"121,10M","3,84%"
"5677","09/10/2002",2.65645,2.72676,2.72918,2.62249,"115,23M","-1,40%"
"5678","08/10/2002",2.69423,2.7525,2.78657,2.67862,"130,94M","-1,44%"
"5679","07/10/2002",2.73356,2.73061,2.77203,2.69853,"91,32M","-1,17%"
"5680","04/10/2002",2.7659,2.83863,2.85496,2.75488,"119,82M","-3,33%"
"5681","03/10/2002",2.86104,2.89287,2.9508,2.86027,"109,55M","-2,71%"
"5682","02/10/2002",2.94084,2.91452,2.95892,2.86081,"143,60M","3,97%"
"5683","01/10/2002",2.82856,2.78969,2.83119,2.75087,"105,17M","1,84%"
"5684","30/09/2002",2.77745,2.84637,2.85177,2.72592,"122,97M","-5,87%"
"5685","27/09/2002",2.95052,2.94466,2.97894,2.91827,"97,54M","-0,37%"
"5686","26/09/2002",2.96146,2.84644,2.96146,2.83575,"151,70M","6,32%"
"5687","25/09/2002",2.78538,2.70722,2.85121,2.70236,"159,83M","1,55%"
"5688","24/09/2002",2.74281,2.797,2.82201,2.66604,"158,23M","-1,84%"
"5689","23/09/2002",2.79431,2.89333,2.95092,2.77313,"119,95M","-3,34%"
"5690","20/09/2002",2.89082,2.90085,2.9754,2.86652,"186,40M","-1,24%"
"5691","19/09/2002",2.92718,3.01144,3.03412,2.92333,"154,50M","-2,46%"
"5692","18/09/2002",3.00098,3.05658,3.06969,2.97715,"160,83M","-3,59%"
"5693","17/09/2002",3.11283,3.22391,3.24823,3.09182,"111,52M","-0,93%"
"5694","16/09/2002",3.14195,3.18815,3.1955,3.11718,"81,67M","-0,45%"
"5695","13/09/2002",3.15617,3.21291,3.21767,3.11501,"162,26M","-2,64%"
"5696","12/09/2002",3.24184,3.34705,3.36577,3.23939,"113,98M","-4,57%"
"5697","11/09/2002",3.39702,3.3257,3.4023,3.27884,"98,25M","2,95%"
"5698","10/09/2002",3.29964,3.24408,3.30625,3.24048,"79,89M","3,12%"
"5699","09/09/2002",3.19982,3.23307,3.23322,3.18526,"67,27M","-1,44%"
"5700","06/09/2002",3.24667,3.14621,3.24667,3.10491,"99,67M","3,42%"
"5701","05/09/2002",3.13939,3.21032,3.21413,3.06811,"134,80M","-0,92%"
"5702","04/09/2002",3.1687,3.10276,3.17762,3.06812,"104,04M","1,35%"
"5703","03/09/2002",3.1266,3.25014,3.25014,3.121,"127,71M","-4,47%"
"5704","02/09/2002",3.27276,3.34564,3.34917,3.2716,"59,69M","-2,78%"
"5705","30/08/2002",3.36621,3.36709,3.401,3.31552,"93,11M","1,03%"
"5706","29/08/2002",3.33177,3.40271,3.41238,3.30995,"103,73M","-2,57%"
"5707","28/08/2002",3.41974,3.52248,3.52346,3.41095,"129,11M","-4,22%"
"5708","27/08/2002",3.5705,3.49881,3.57439,3.47709,"87,68M","2,86%"
"5709","26/08/2002",3.47128,3.50509,3.55883,3.47128,"44,53M","-1,55%"
"5710","23/08/2002",3.52609,3.60141,3.60042,3.5156,"81,69M","-1,85%"
"5711","22/08/2002",3.5926,3.52119,3.59317,3.51714,"100,17M","3,08%"
"5712","21/08/2002",3.48521,3.4468,3.54325,3.44129,"116,52M","1,30%"
"5713","20/08/2002",3.44062,3.47987,3.50662,3.42,"106,91M","-1,50%"
"5714","19/08/2002",3.49301,3.34477,3.49301,3.34424,"90,60M","3,52%"
"5715","16/08/2002",3.37409,3.3844,3.40225,3.29891,"87,45M","-0,03%"
"5716","15/08/2002",3.37501,3.34136,3.39287,3.31416,"90,78M","4,14%"
"5717","14/08/2002",3.24081,3.30532,3.33801,3.24081,"95,76M","-4,41%"
"5718","13/08/2002",3.39023,3.38651,3.40226,3.30708,"68,53M","0,77%"
"5719","12/08/2002",3.36444,3.41668,3.435,3.3411,"57,21M","-2,42%"
"5720","09/08/2002",3.44794,3.41407,3.44946,3.33882,"99,29M","1,76%"
"5721","08/08/2002",3.38845,3.33182,3.40417,3.31213,"106,07M","3,61%"
"5722","07/08/2002",3.27051,3.30052,3.37494,3.25802,"105,51M","-0,43%"
"5723","06/08/2002",3.28479,3.07204,3.28897,3.0138,"138,24M","5,44%"
"5724","05/08/2002",3.11538,3.28169,3.28169,3.11538,"95,17M","-4,01%"
"5725","02/08/2002",3.24537,3.25766,3.27922,3.20004,"99,87M","0,14%"
"5726","01/08/2002",3.24071,3.42694,3.46078,3.23166,"105,17M","-5,11%"
"5727","31/07/2002",3.41538,3.42945,3.5157,3.32015,"131,10M","1,05%"
"5728","30/07/2002",3.37985,3.44038,3.44953,3.34775,"122,21M","-0,47%"
"5729","29/07/2002",3.39583,3.20383,3.39583,3.18393,"137,08M","7,04%"
"5730","26/07/2002",3.17256,3.11386,3.17557,3.02948,"140,35M","0,73%"
"5731","25/07/2002",3.14972,3.17552,3.2036,3.06789,"178,48M","4,17%"
"5732","24/07/2002",3.02369,3.00938,3.08371,2.8986,"196,81M","-1,51%"
"5733","23/07/2002",3.07016,3.18471,3.24344,3.02673,"133,08M","-2,53%"
"5734","22/07/2002",3.14969,3.29803,3.29803,3.14969,"103,79M","-5,25%"
"5735","19/07/2002",3.32404,3.49231,3.47361,3.31938,"121,59M","-5,40%"
"5736","18/07/2002",3.51371,3.46223,3.55956,3.4286,"133,79M","2,12%"
"5737","17/07/2002",3.44088,3.27628,3.47191,3.27372,"139,44M","3,71%"
"5738","16/07/2002",3.31781,3.41959,3.42204,3.19834,"140,67M","-0,18%"
"5739","15/07/2002",3.32374,3.5043,3.559,3.32279,"99,54M","-5,40%"
"5740","12/07/2002",3.51334,3.61002,3.63456,3.45922,"125,28M","0,04%"
"5741","11/07/2002",3.5121,3.5743,3.60546,3.5121,"140,73M","-3,95%"
"5742","10/07/2002",3.65638,3.74624,3.75109,3.65638,"115,83M","-4,26%"
"5743","09/07/2002",3.81901,3.83989,3.88643,3.7564,"118,83M","-1,02%"
"5744","08/07/2002",3.85835,3.83508,3.89566,3.82031,"107,92M","-0,13%"
"5745","05/07/2002",3.86328,3.73986,3.86454,3.73466,"152,29M","4,49%"
"5746","04/07/2002",3.69713,3.70086,3.71528,3.665,"126,41M","2,04%"
"5747","03/07/2002",3.62333,3.73154,3.77669,3.62333,"188,24M","-3,01%"
"5748","02/07/2002",3.73566,3.82768,3.84136,3.72652,"176,56M","-4,15%"
"5749","01/07/2002",3.89737,3.88612,3.97393,3.85795,"124,05M","-0,02%"
"5750","28/06/2002",3.89799,3.81529,3.89799,3.80094,"139,02M","4,15%"
"5751","27/06/2002",3.74278,3.76541,3.80166,3.70985,"153,03M","1,13%"
"5752","26/06/2002",3.70113,3.58383,3.70263,3.56124,"201,59M","-1,73%"
"5753","25/06/2002",3.7664,3.73318,3.77956,3.72187,"148,91M","2,65%"
"5754","24/06/2002",3.66924,3.79885,3.82389,3.66417,"144,22M","-3,43%"
"5755","21/06/2002",3.79953,3.78927,3.88695,3.73623,"137,76M","-0,85%"
"5756","20/06/2002",3.83207,3.89208,3.91966,3.81942,"140,53M","-2,63%"
"5757","19/06/2002",3.93558,3.93323,3.95844,3.90597,"97,08M","-1,73%"
"5758","18/06/2002",4.00493,4.04879,4.04752,3.97792,"88,15M","-0,14%"
"5759","17/06/2002",4.01036,3.87843,4.01275,3.8729,"80,63M","4,35%"
"5760","14/06/2002",3.84307,3.91504,3.92535,3.78541,"136,93M","-2,89%"
"5761","13/06/2002",3.95733,4.04174,4.05925,3.93464,"93,92M","-1,18%"
"5762","12/06/2002",4.00476,4.05811,4.05811,3.9981,"85,65M","-2,55%"
"5763","11/06/2002",4.10937,4.03568,4.11408,4.01757,"96,64M","2,10%"
"5764","10/06/2002",4.02494,4.055,4.07714,4.00096,"62,36M","0,12%"
"5765","07/06/2002",4.02027,4.02566,4.03203,3.96867,"108,39M","-1,90%"
"5766","06/06/2002",4.09818,4.10185,4.16516,4.09091,"87,29M","0,46%"
"5767","05/06/2002",4.07951,4.10791,4.1243,4.06823,"89,57M","0,34%"
"5768","04/06/2002",4.06588,4.17534,4.17785,4.06588,"97,93M","-3,82%"
"5769","03/06/2002",4.22715,4.24758,4.2945,4.22591,"44,95M","-1,11%"
"5770","31/05/2002",4.27464,4.26492,4.30147,4.25101,"95,96M","0,34%"
"5771","30/05/2002",4.26014,4.33355,4.33437,4.24985,"104,25M","-1,72%"
"5772","29/05/2002",4.33485,4.33192,4.35401,4.31951,"142,91M","-0,11%"
"5773","28/05/2002",4.33957,4.38006,4.41873,4.33214,"87,89M","-0,48%"
"5774","27/05/2002",4.36071,4.33488,4.40171,4.33365,"48,90M","0,54%"
"5775","24/05/2002",4.33743,4.37523,4.3817,4.32897,"93,54M","-0,10%"
"5776","23/05/2002",4.34159,4.34012,4.36941,4.31413,"80,05M","0,35%"
"5777","22/05/2002",4.32629,4.37476,4.39424,4.31179,"87,72M","-1,66%"
"5778","21/05/2002",4.3992,4.39223,4.43988,4.36982,"78,08M","-0,04%"
"5779","20/05/2002",4.40075,4.45489,4.46763,4.3877,"32,10M","-0,95%"
"5780","17/05/2002",4.44294,4.47454,4.49746,4.43292,"90,96M","-0,52%"
"5781","16/05/2002",4.46636,4.45517,4.48925,4.44034,"85,13M","-0,11%"
"5782","15/05/2002",4.47127,4.4783,4.49325,4.43863,"104,44M","0,54%"
"5783","14/05/2002",4.44712,4.39242,4.46345,4.35959,"113,24M","1,64%"
"5784","13/05/2002",4.37539,4.29153,4.37709,4.28195,"72,13M","1,05%"
"5785","10/05/2002",4.32984,4.36546,4.39154,4.32443,"63,27M","-1,30%"
"5786","09/05/2002",4.38686,4.42645,4.42865,4.37354,"49,95M","-0,39%"
"5787","08/05/2002",4.40402,4.33538,4.40402,4.33538,"78,66M","2,50%"
"5788","07/05/2002",4.2964,4.3244,4.34266,4.23972,"122,19M","-1,62%"
"5789","06/05/2002",4.36726,4.36165,4.38973,4.33803,"57,00M","0,28%"
"5790","03/05/2002",4.35492,4.408,4.47427,4.35234,"134,83M","-1,51%"
"5791","02/05/2002",4.42156,4.47463,4.49479,4.42156,"97,30M","-0,92%"
"5792","30/04/2002",4.46274,4.41463,4.46274,4.39098,"147,15M","0,73%"
"5793","29/04/2002",4.43038,4.43213,4.44563,4.39196,"94,32M","-0,51%"
"5794","26/04/2002",4.45308,4.46319,4.50968,4.44753,"105,11M","-0,07%"
"5795","25/04/2002",4.45599,4.50177,4.51331,4.40177,"110,18M","-1,59%"
"5796","24/04/2002",4.528,4.5567,4.58642,4.51482,"73,10M","-0,76%"
"5797","23/04/2002",4.56255,4.56604,4.59359,4.52671,"95,75M","0,07%"
"5798","22/04/2002",4.55946,4.59721,4.59771,4.52309,"71,47M","-1,02%"
"5799","19/04/2002",4.60642,4.56325,4.61638,4.55188,"74,57M","0,38%"
"5800","18/04/2002",4.58883,4.58195,4.6451,4.57291,"86,71M","-0,18%"
"5801","17/04/2002",4.5973,4.63514,4.6531,4.59403,"76,29M","-0,03%"
"5802","16/04/2002",4.59874,4.52291,4.60179,4.52011,"91,02M","2,14%"
"5803","15/04/2002",4.50249,4.48765,4.51857,4.46396,"60,80M","0,77%"
"5804","12/04/2002",4.46829,4.45259,4.48561,4.43754,"74,97M","0,60%"
"5805","11/04/2002",4.44154,4.53875,4.54764,4.44154,"102,66M","-1,78%"
"5806","10/04/2002",4.52183,4.43526,4.53969,4.42451,"96,52M","1,30%"
"5807","09/04/2002",4.46391,4.46848,4.48866,4.45775,"79,51M","0,72%"
"5808","08/04/2002",4.43188,4.50418,4.51187,4.41575,"79,60M","-1,86%"
"5809","05/04/2002",4.5157,4.5364,4.55476,4.50687,"68,74M","-0,50%"
"5810","04/04/2002",4.53831,4.60488,4.62157,4.53655,"88,71M","-2,03%"
"5811","03/04/2002",4.63226,4.61865,4.64421,4.58271,"93,79M","0,11%"
"5812","02/04/2002",4.62733,4.67303,4.68816,4.62646,"79,58M","-1,29%"
"5813","28/03/2002",4.68802,4.63207,4.69618,4.62318,"111,74M","1,40%"
"5814","27/03/2002",4.6232,4.64508,4.64417,4.60525,"94,72M","-0,11%"
"5815","26/03/2002",4.62807,4.58097,4.646,4.56527,"91,07M","0,87%"
"5816","25/03/2002",4.58836,4.59731,4.65169,4.58648,"81,13M","-0,29%"
"5817","22/03/2002",4.60157,4.599,4.62099,4.57782,"76,52M","0,47%"
"5818","21/03/2002",4.5799,4.5825,4.62178,4.5694,"91,11M","-0,52%"
"5819","20/03/2002",4.6038,4.64082,4.65243,4.59747,"107,46M","-0,89%"
"5820","19/03/2002",4.64493,4.63633,4.65089,4.6132,"83,45M","0,41%"
"5821","18/03/2002",4.62581,4.60079,4.65254,4.60079,"81,06M","0,82%"
"5822","15/03/2002",4.58833,4.5401,4.58833,4.51472,"102,50M","0,91%"
"5823","14/03/2002",4.54684,4.51492,4.56777,4.51486,"80,72M","0,51%"
"5824","13/03/2002",4.52377,4.55152,4.60198,4.52377,"87,05M","-0,59%"
"5825","12/03/2002",4.55065,4.57824,4.5824,4.5179,"96,82M","-0,79%"
"5826","11/03/2002",4.58675,4.61977,4.64256,4.57784,"78,54M","-0,92%"
"5827","08/03/2002",4.62911,4.5905,4.65653,4.5905,"93,74M","0,27%"
"5828","07/03/2002",4.6165,4.62692,4.671,4.60637,"116,35M","0,62%"
"5829","06/03/2002",4.58814,4.56499,4.60548,4.54256,"97,81M","0,16%"
"5830","05/03/2002",4.58075,4.60822,4.62076,4.56653,"106,76M","-0,58%"
"5831","04/03/2002",4.60744,4.53871,4.62668,4.53871,"113,99M","2,70%"
"5832","01/03/2002",4.48642,4.4424,4.49531,4.43694,"75,77M","0,52%"
"5833","28/02/2002",4.46299,4.39609,4.48226,4.38337,"90,68M","0,87%"
"5834","27/02/2002",4.42471,4.36364,4.42471,4.36333,"78,14M","1,93%"
"5835","26/02/2002",4.34086,4.34045,4.38593,4.33058,"153,32M","0,82%"
"5836","25/02/2002",4.30544,4.27055,4.30544,4.24026,"72,92M","1,42%"
"5837","22/02/2002",4.2452,4.25183,4.26454,4.22446,"76,67M","-0,98%"
"5838","21/02/2002",4.28722,4.29845,4.3167,4.26463,"90,77M","1,14%"
"5839","20/02/2002",4.23899,4.24876,4.27908,4.2103,"97,52M","-0,41%"
"5840","19/02/2002",4.25636,4.32381,4.32302,4.25587,"133,58M","-2,09%"
"5841","18/02/2002",4.34705,4.35178,4.37676,4.34651,"47,35M","-0,68%"
"5842","15/02/2002",4.377,4.39822,4.42592,4.37626,"71,84M","-1,18%"
"5843","14/02/2002",4.42931,4.38808,4.43493,4.36425,"87,91M","1,49%"
"5844","13/02/2002",4.36445,4.3398,4.37562,4.30674,"74,17M","0,61%"
"5845","12/02/2002",4.33795,4.37512,4.39923,4.31957,"85,67M","-0,35%"
"5846","11/02/2002",4.35321,4.34119,4.36752,4.32957,"60,00M","1,26%"
"5847","08/02/2002",4.29904,4.27294,4.31997,4.26236,"74,07M","0,08%"
"5848","07/02/2002",4.29565,4.25368,4.30965,4.22838,"104,63M","0,51%"
"5849","06/02/2002",4.27381,4.30722,4.33187,4.25003,"114,27M","-0,79%"
"5850","05/02/2002",4.30775,4.34561,4.36983,4.27686,"97,45M","-2,04%"
"5851","04/02/2002",4.39754,4.45952,4.45952,4.38463,"68,42M","-1,30%"
"5852","01/02/2002",4.45556,4.4839,4.49968,4.44681,"80,60M","-0,14%"
"5853","31/01/2002",4.46187,4.46364,4.48299,4.43779,"105,60M","1,24%"
"5854","30/01/2002",4.40727,4.42624,4.44282,4.38557,"112,32M","-1,54%"
"5855","29/01/2002",4.4761,4.54026,4.56338,4.4761,"97,36M","-1,43%"
"5856","28/01/2002",4.54116,4.49877,4.55761,4.49652,"63,97M","1,27%"
"5857","25/01/2002",4.48431,4.5116,4.5116,4.44615,"77,18M","-0,53%"
"5858","24/01/2002",4.50807,4.48307,4.52728,4.47069,"104,33M","1,29%"
"5859","23/01/2002",4.45081,4.40921,4.4526,4.40249,"84,42M","0,09%"
"5860","22/01/2002",4.44672,4.42459,4.49318,4.40785,"82,74M","0,52%"
"5861","21/01/2002",4.4238,4.43839,4.4403,4.38639,"64,66M","-0,56%"
"5862","18/01/2002",4.44885,4.44059,4.46667,4.42951,"92,31M","-0,60%"
"5863","17/01/2002",4.47564,4.43172,4.48926,4.43172,"78,19M","1,13%"
"5864","16/01/2002",4.4255,4.48201,4.48401,4.42188,"85,20M","-2,06%"
"5865","15/01/2002",4.51842,4.43779,4.51924,4.41914,"89,56M","1,45%"
"5866","14/01/2002",4.45397,4.52642,4.53067,4.44847,"62,88M","-2,21%"
"5867","11/01/2002",4.55469,4.53274,4.58381,4.51628,"73,62M","0,87%"
"5868","10/01/2002",4.51552,4.55187,4.57303,4.50361,"105,49M","-1,56%"
"5869","09/01/2002",4.58701,4.57868,4.59269,4.52553,"87,20M","0,41%"
"5870","08/01/2002",4.56809,4.59426,4.63192,4.56034,"92,67M","-1,03%"
"5871","07/01/2002",4.61554,4.67345,4.70658,4.61113,"67,74M","-1,44%"
"5872","04/01/2002",4.68279,4.7027,4.72004,4.6634,"82,07M","0,03%"
"5873","03/01/2002",4.6812,4.62676,4.69224,4.60928,"67,21M","2,20%"
"5874","02/01/2002",4.58044,4.61795,4.64085,4.56792,"35,95M","-0,95%"
"5875","28/12/2001",4.62458,4.60381,4.63019,4.58229,"43,11M","0,73%"
"5876","27/12/2001",4.59116,4.52406,4.59352,4.50498,"38,41M","1,98%"
"5877","24/12/2001",4.5021,4.48717,4.50978,4.4705,"9,68M","0,06%"
"5878","21/12/2001",4.49934,4.39155,4.51123,4.37673,"73,50M","1,64%"
"5879","20/12/2001",4.42672,4.43714,4.477,4.41483,"63,74M","-0,92%"
"5880","19/12/2001",4.46792,4.46605,4.50018,4.42476,"74,41M","-0,27%"
"5881","18/12/2001",4.4801,4.47055,4.51573,4.45239,"85,58M","-0,11%"
"5882","17/12/2001",4.48517,4.366,4.49506,4.32877,"59,67M","3,34%"
"5883","14/12/2001",4.34002,4.37898,4.41102,4.34002,"65,07M","-1,60%"
"5884","13/12/2001",4.41066,4.50574,4.52859,4.39671,"92,35M","-2,22%"
"5885","12/12/2001",4.51068,4.56815,4.58809,4.50586,"66,96M","-0,91%"
"5886","11/12/2001",4.55194,4.535,4.58017,4.51032,"140,00M","-0,10%"
"5887","10/12/2001",4.55629,4.61493,4.61926,4.54867,"65,40M","-1,87%"
"5888","07/12/2001",4.64294,4.66437,4.68043,4.63105,"66,77M","-0,78%"
"5889","06/12/2001",4.67938,4.69586,4.73521,4.64123,"92,67M","0,04%"
"5890","05/12/2001",4.67755,4.58029,4.68666,4.57193,"100,31M","3,27%"
"5891","04/12/2001",4.52924,4.47311,4.52924,4.46409,"74,76M","1,47%"
"5892","03/12/2001",4.46384,4.43955,4.46396,4.40136,"51,19M","-0,27%"
"5893","30/11/2001",4.47606,4.47294,4.51335,4.45305,"93,27M","0,68%"
"5894","29/11/2001",4.44587,4.40733,4.48113,4.39267,"88,21M","0,01%"
"5895","28/11/2001",4.4455,4.46854,4.51231,4.43301,"140,97M","-0,90%"
"5896","27/11/2001",4.48582,4.58935,4.59585,4.47455,"82,63M","-1,72%"
"5897","26/11/2001",4.56438,4.62071,4.63984,4.56103,"71,44M","-0,21%"
"5898","23/11/2001",4.57382,4.61706,4.63435,4.5364,"52,82M","-0,56%"
"5899","22/11/2001",4.5998,4.57613,4.61578,4.5638,"63,90M","0,94%"
"5900","21/11/2001",4.55703,4.54892,4.61631,4.54367,"103,67M","-0,79%"
"5901","20/11/2001",4.59352,4.68662,4.68662,4.57431,"80,31M","-1,44%"
"5902","19/11/2001",4.66049,4.62076,4.6862,4.60072,"76,91M","1,60%"
"5903","16/11/2001",4.5873,4.59151,4.60476,4.54469,"84,21M","0,22%"
"5904","15/11/2001",4.57728,4.60731,4.64315,4.53083,"107,87M","0,05%"
"5905","14/11/2001",4.57509,4.57323,4.64351,4.54075,"121,28M","0,21%"
"5906","13/11/2001",4.56568,4.43793,4.5707,4.43793,"81,86M","4,32%"
"5907","12/11/2001",4.37658,4.51243,4.51748,4.32974,"75,89M","-3,05%"
"5908","09/11/2001",4.51428,4.5173,4.56613,4.50843,"71,07M","-1,28%"
"5909","08/11/2001",4.57304,4.49494,4.58908,4.48249,"110,09M","1,78%"
"5910","07/11/2001",4.49327,4.49175,4.51801,4.41063,"97,71M","0,71%"
"5911","06/11/2001",4.46169,4.50074,4.53226,4.43818,"87,26M","-0,53%"
"5912","05/11/2001",4.48534,4.39205,4.48894,4.38977,"59,26M","2,65%"
"5913","02/11/2001",4.3694,4.38781,4.41883,4.33882,"59,36M","0,06%"
"5914","01/11/2001",4.36694,4.32519,4.36694,4.27661,"44,03M","0,59%"
"5915","31/10/2001",4.34129,4.23802,4.39101,4.20181,"80,65M","2,10%"
"5916","30/10/2001",4.25193,4.31519,4.32652,4.23569,"91,97M","-3,00%"
"5917","29/10/2001",4.38324,4.46567,4.46567,4.38257,"60,01M","-2,13%"
"5918","26/10/2001",4.47863,4.44388,4.48276,4.4194,"73,09M","2,29%"
"5919","25/10/2001",4.37845,4.49168,4.54642,4.36336,"101,11M","-2,41%"
"5920","24/10/2001",4.48635,4.4208,4.5359,4.39413,"104,63M","0,69%"
"5921","23/10/2001",4.45576,4.38535,4.45576,4.37741,"93,46M","2,64%"
"5922","22/10/2001",4.34129,4.28178,4.34545,4.24312,"44,67M","1,79%"
"5923","19/10/2001",4.26489,4.3108,4.34789,4.22823,"76,06M","-1,69%"
"5924","18/10/2001",4.33809,4.30824,4.35941,4.29139,"86,49M","-1,66%"
"5925","17/10/2001",4.41151,4.37981,4.45804,4.36299,"134,59M","2,39%"
"5926","16/10/2001",4.30849,4.22047,4.30849,4.19301,"81,44M","2,24%"
"5927","15/10/2001",4.21391,4.29521,4.30072,4.19673,"60,69M","-2,84%"
"5928","12/10/2001",4.33688,4.37242,4.38149,4.2835,"94,51M","0,14%"
"5929","11/10/2001",4.33068,4.32835,4.40767,4.31248,"127,25M","0,26%"
"5930","10/10/2001",4.31938,4.14548,4.31938,4.13157,"92,17M","3,41%"
"5931","09/10/2001",4.17697,4.14933,4.21723,4.12354,"82,59M","0,11%"
"5932","08/10/2001",4.17221,4.10293,4.17221,4.03109,"71,42M","0,18%"
"5933","05/10/2001",4.16476,4.13716,4.23266,4.11615,"96,53M","-0,74%"
"5934","04/10/2001",4.1958,4.11052,4.1958,4.09402,"124,06M","4,26%"
"5935","03/10/2001",4.02425,4.03482,4.03482,3.93004,"99,93M","-0,50%"
"5936","02/10/2001",4.04466,4.01846,4.04466,3.91439,"85,05M","1,00%"
"5937","01/10/2001",4.00457,4.09722,4.09764,3.97905,"66,36M","-1,83%"
"5938","28/09/2001",4.07902,4.06522,4.11784,4.04089,"139,46M","1,64%"
"5939","27/09/2001",4.01323,3.94671,4.01323,3.92812,"102,43M","0,95%"
"5940","26/09/2001",3.97553,3.88226,4.01294,3.83642,"105,62M","1,86%"
"5941","25/09/2001",3.90285,3.79585,3.94783,3.76909,"105,21M","1,08%"
