id_client;nationalite;flag_est_parrain;flag_est_filleul;date_debut_premier_sejour;date_fin_premier_sejour;type_destination_premier_sejour;gamme_premier_sejour;pays_premier_sejour;saison_premier_sejour;canal_reservation_premier_sejour;nb_adultes_premier_sejour;nb_enfants_premier_sejour;date_debut_dernier_sejour;date_fin_dernier_sejour;type_destination_dernier_sejour;gamme_dernier_sejour;pays_dernier_sejour;saison_dernier_sejour;canal_reservation_dernier_sejour;nb_adultes_dernier_sejour;nb_enfants_dernier_sejour;nb_sejours_2021;nb_sejours_2022;nb_sejours_2023;mt_sejours_2021;mt_sejours_2022;mt_sejours_2023;duree_sejours_2021;duree_sejours_2022;duree_sejours_2023;nb_participants_sejours_2021;nb_participants_sejours_2022;nb_participants_sejours_2023;mt_extras_sejours_2021;mt_extras_sejours_2022;mt_extras_sejours_2023;nb_residences_distinctes;duree_sejour_moyen;liste_extras
ID_26675932115285;France;0;0;29/08/2022;04/09/2022;Montagne;4;Italy;Eté;Agence;1;;29/08/2022;04/09/2022;Montagne;4;Italy;Eté;Agence;1;;0;1;0;0;873;0;0;5;0;0;1;0;0;242;0;1;5;Bien-être|Sports|Excursion
ID_26680132320751;France;0;0;27/08/2021;04/09/2021;Soleil;3;Italy;Eté;Agence;1;;27/08/2021;04/09/2021;Soleil;3;Italy;Eté;Agence;1;;1;0;0;1651;0;0;7;0;0;1;0;0;93;0;0;1;7;Excursion|Boutique|Services
ID_26682332433934;France;0;0;29/10/2022;01/11/2022;Soleil;4;Martinique;Eté;Agence;1;;29/10/2022;01/11/2022;Soleil;4;Martinique;Eté;Agence;1;;0;1;0;0;393;0;0;3;0;0;1;0;0;0;0;1;3;
ID_26683632720132;France;0;0;04/10/2022;08/10/2022;Montagne;4;France;Eté;Agence;2;;04/10/2022;08/10/2022;Montagne;4;France;Eté;Agence;2;;0;1;0;0;1310;0;0;4;0;0;2;0;0;60;0;1;4;Excursion
ID_26684632649060;France;0;0;11/03/2022;18/03/2022;Montagne;3;France;Hiver;Agence;1;;11/03/2022;18/03/2022;Montagne;3;France;Hiver;Agence;1;;0;1;0;0;1777;0;0;7;0;0;1;0;0;12;0;1;7;Sports
ID_26685232587532;France;0;0;19/07/2023;28/07/2023;Soleil;4;Mauritius Islands;Eté;Indirect;1;;19/07/2023;28/07/2023;Soleil;4;Mauritius Islands;Eté;Indirect;1;;0;0;1;0;0;2025;0;0;7;0;0;1;0;0;356;1;7;Services|Bien-être|Excursion|Boutique|Restauration
ID_26694432644277;France;0;0;03/02/2023;12/02/2023;Soleil;4;Mauritius Islands;Hiver;Indirect;1;;03/02/2023;12/02/2023;Soleil;4;Mauritius Islands;Hiver;Indirect;1;;0;0;1;0;0;2315;0;0;7;0;0;1;0;0;0;1;;
ID_26697832435675;France;0;0;10/12/2022;17/12/2022;Soleil;3;Italy;Eté;Web;2;;10/12/2022;17/12/2022;Soleil;3;Italy;Eté;Web;2;;0;1;0;0;1820;0;0;7;0;0;2;0;0;0;0;1;7;
ID_26700432771086;France;0;0;05/11/2023;13/11/2023;Soleil;4;France;Eté;Web;2;2;05/11/2023;13/11/2023;Soleil;4;France;Eté;Web;2;2;0;0;1;0;0;3091;0;0;8;0;0;4;0;0;387;1;8;Excursion|Bien-être|Boutique
ID_26702932971900;France;0;0;18/03/2021;25/03/2021;Montagne;4;France;Hiver;Agence;1;;31/03/2022;07/04/2022;Montagne;4;Italy;Hiver;Agence;1;;1;1;0;2143;1895;0;7;7;0;1;1;0;65;390;0;2;7;Excursion|Sports|Bien-être|Restauration
ID_26707132315625;France;0;0;21/04/2023;28/04/2023;Montagne;3;Switzerland;Hiver;Indirect;2;;21/04/2023;28/04/2023;Montagne;3;Switzerland;Hiver;Indirect;2;;0;0;1;0;0;2452;0;0;7;0;0;2;0;0;0;1;7;
ID_26710432872721;France;0;0;01/04/2021;08/04/2021;Montagne;3;France;Hiver;Indirect;2;1;01/04/2021;08/04/2021;Montagne;3;France;Hiver;Indirect;2;1;1;0;0;3466;0;0;7;0;0;3;0;0;148;0;0;1;7;Sports|Restauration
ID_26718732299658;France;0;0;06/07/2021;13/07/2021;Soleil;3;Italy;Eté;Agence;2;1;06/07/2021;13/07/2021;Soleil;3;Italy;Eté;Agence;2;1;1;0;0;2379;0;0;7;0;0;3;0;0;21;0;0;1;7;Excursion
ID_26719832988231;France;0;0;20/10/2021;27/10/2021;Soleil;3;Italy;Eté;Indirect;;2;20/10/2021;27/10/2021;Soleil;3;Italy;Eté;Indirect;;2;1;0;0;2129;0;0;7;0;0;2;0;0;0;0;0;1;7;
ID_26723132880593;France;0;0;08/03/2022;17/03/2022;Soleil;4;Martinique;Hiver;Indirect;2;;08/03/2022;17/03/2022;Soleil;4;Martinique;Hiver;Indirect;2;;0;1;0;0;4967;0;0;9;0;0;2;0;0;179;0;1;9;Boutique|Services|Bien-être
ID_26728132775148;France;0;0;04/09/2022;11/09/2022;Montagne;4;France;Eté;Indirect;2;2;04/09/2022;11/09/2022;Montagne;4;France;Eté;Indirect;2;2;0;1;0;0;4922;0;0;7;0;0;4;0;0;7;0;1;7;Boutique
ID_26729032146205;France;0;0;07/03/2022;16/03/2022;Soleil;4;Morocco;Hiver;Agence;2;;07/03/2022;16/03/2022;Soleil;4;Morocco;Hiver;Agence;2;;0;1;0;0;2322;0;0;9;0;0;2;0;0;108;0;1;9;Boutique
ID_26741032515885;France;0;0;20/02/2023;27/02/2023;Montagne;4;France;Hiver;Agence;1;;20/02/2023;27/02/2023;Montagne;4;France;Hiver;Agence;1;;0;0;1;0;0;2062;0;0;7;0;0;1;0;0;0;1;7;
ID_26743632560508;France;0;0;25/03/2022;01/04/2022;Montagne;4;France;Hiver;Web;2;;25/03/2022;01/04/2022;Montagne;4;France;Hiver;Web;2;;0;1;0;0;3168;0;0;7;0;0;2;0;0;831;0;1;7;Restauration|Sports|Bien-être
ID_26744432739210;France;0;0;20/05/2022;27/05/2022;Soleil;4;Martinique;Hiver;Agence;1;;20/05/2022;27/05/2022;Soleil;4;Martinique;Hiver;Agence;1;;0;1;0;0;3333;0;0;7;0;0;1;0;0;33;0;1;7;Boutique
ID_26758932365197;France;0;0;08/05/2021;15/05/2021;Montagne;3;France;Hiver;Agence;2;2;08/05/2021;15/05/2021;Montagne;3;France;Hiver;Agence;2;2;1;0;0;4203;0;0;7;0;0;4;0;0;0;0;0;1;7;
ID_26764032193510;France;0;0;07/01/2022;10/01/2022;Soleil;4;France;Hiver;Agence;1;;07/01/2022;10/01/2022;Soleil;4;France;Hiver;Agence;1;;0;1;0;0;381;0;0;3;0;0;1;0;0;0;0;1;3;
ID_26774532202291;France;0;0;23/09/2023;30/09/2023;Montagne;4;France;Eté;Web;2;2;23/09/2023;30/09/2023;Montagne;4;France;Eté;Web;2;2;0;0;1;0;0;4057;0;0;7;0;0;4;0;0;72;1;7;Boutique|Bien-être
ID_26782732278276;France;0;0;14/06/2023;17/06/2023;Montagne;4;France;Hiver;Agence;1;;14/06/2023;17/06/2023;Montagne;4;France;Hiver;Agence;1;;0;0;1;0;0;779;0;0;3;0;0;1;0;0;97;1;3;Restauration|Sports
ID_26784832480667;France;0;0;11/09/2021;18/09/2021;Montagne;4;France;Eté;Web;2;1;11/09/2021;18/09/2021;Montagne;4;France;Eté;Web;2;1;1;0;0;2611;0;0;7;0;0;3;0;0;0;0;0;1;7;
ID_26814732480131;France;0;0;07/05/2022;14/05/2022;Soleil;4;Egypt;Hiver;Agence;2;;07/05/2022;14/05/2022;Soleil;4;Egypt;Hiver;Agence;2;;0;1;0;0;4334;0;0;7;0;0;2;0;0;0;0;1;7;
ID_26816232363661;France;0;0;08/08/2023;12/08/2023;Soleil;4;Morocco;Eté;Indirect;1;;08/08/2023;12/08/2023;Soleil;4;Morocco;Eté;Indirect;1;;0;0;1;0;0;1342;0;0;4;0;0;1;0;0;0;1;4;
ID_26828632224691;France;0;0;21/08/2021;28/08/2021;Montagne;4;France;Eté;Indirect;2;;21/08/2021;28/08/2021;Montagne;4;France;Eté;Indirect;2;;1;0;0;1966;0;0;7;0;0;2;0;0;120;0;0;1;7;Excursion
ID_26838532816973;France;0;1;13/10/2023;20/10/2023;Montagne;4;France;Eté;Indirect;1;1;13/10/2023;20/10/2023;Montagne;4;France;Eté;Indirect;1;1;0;0;1;0;0;2246;0;0;7;0;0;2;0;0;0;1;;
ID_26841932276963;France;0;0;01/04/2022;08/04/2022;Montagne;4;France;Hiver;Indirect;2;;01/04/2022;08/04/2022;Montagne;4;France;Hiver;Indirect;2;;0;1;0;0;3680;0;0;7;0;0;2;0;0;131;0;1;7;Excursion|Sports
ID_26842432215141;France;0;0;03/01/2021;13/01/2021;Soleil;5;Mauritius Islands;Hiver;Web;2;;03/01/2021;13/01/2021;Soleil;5;Mauritius Islands;Hiver;Web;2;;1;0;0;3484;0;0;10;0;0;1;0;0;0;0;0;1;10;
ID_26844432661898;France;0;0;13/09/2021;18/09/2021;Montagne;4;France;Eté;Web;2;1;13/09/2021;18/09/2021;Montagne;4;France;Eté;Web;2;1;1;0;0;2123;0;0;5;0;0;3;0;0;186;0;0;1;5;Bien-être
ID_26847932193638;France;0;0;01/04/2022;08/04/2022;Montagne;4;France;Hiver;;1;1;01/04/2022;08/04/2022;Montagne;4;France;Hiver;Web;1;1;0;1;0;0;3676;0;0;7;0;0;2;0;0;539;0;1;7;Restauration|Boutique|Bien-être|Sports
ID_26853032745058;France;0;0;03/03/2023;10/03/2023;Montagne;4;France;Hiver;Web;2;3;03/03/2023;10/03/2023;Montagne;4;France;Hiver;Web;2;3;0;0;1;0;0;6387;0;0;7;0;0;5;0;0;1357;1;7;Boutique|Restauration|Bien-être
ID_26857532699715;France;0;0;18/03/2022;25/03/2022;Montagne;3;France;Hiver;Agence;1;;18/03/2022;25/03/2022;Montagne;3;France;Hiver;Agence;1;;0;1;0;0;1358;0;0;7;0;0;1;0;0;200;0;1;7;Boutique|Bien-être
ID_26860732403776;France;0;0;12/11/2021;19/11/2021;Soleil;4;Turkey;Eté;Agence;2;;12/11/2021;19/11/2021;Soleil;4;Turkey;Eté;Agence;2;;1;0;0;2559;0;0;7;0;0;2;0;0;0;0;0;1;7;
ID_26861232669379;France;0;0;06/05/2023;13/05/2023;Montagne;4;Switzerland;Hiver;Indirect;2;1;06/05/2023;13/05/2023;Montagne;4;Switzerland;Hiver;Indirect;2;1;0;0;1;0;0;3249;0;0;7;0;0;3;0;0;140;1;7;Excursion|Boutique
ID_26863132603164;France;0;1;29/06/2022;09/07/2022;Soleil;4;Guadeloupe;Hiver;Indirect;2;2;29/06/2022;09/07/2022;Soleil;4;Guadeloupe;Hiver;Indirect;2;2;0;1;0;0;6416;0;0;10;0;0;4;0;0;236;0;1;10;Sports|Boutique
ID_26865132473558;France;0;0;16/07/2022;19/07/2022;Soleil;4;France;Eté;Indirect;2;;16/07/2022;19/07/2022;Soleil;4;France;Eté;Indirect;2;;0;1;0;0;1027;0;0;3;0;0;2;0;0;;0;1;3;
ID_26865532679166;France;0;1;15/03/2023;24/03/2023;Soleil;4;Mexico;Hiver;Indirect;2;;15/03/2023;24/03/2023;Soleil;4;Mexico;Hiver;Indirect;2;;0;0;1;0;0;7315;0;0;9;0;0;2;0;0;369;1;9;Excursion|Bien-être|Services|Boutique|Restauration
ID_26872032482971;France;0;0;08/10/2022;15/10/2022;Montagne;4;France;Eté;Web;2;2;08/10/2022;15/10/2022;Montagne;4;France;Eté;Web;2;2;0;1;0;0;3730;0;0;7;0;0;4;0;0;258;0;1;7;Restauration|Boutique|Bien-être|Excursion
ID_26874132254763;France;0;0;12/10/2023;20/10/2023;Soleil;4;Guadeloupe;Eté;Agence;1;;12/10/2023;20/10/2023;Soleil;4;Guadeloupe;Eté;Agence;1;;0;0;1;0;0;2437;0;0;8;0;0;1;0;0;0;1;8;
ID_26881032519851;France;1;0;07/02/2021;11/02/2021;Montagne;4;France;Hiver;Web;3;;07/02/2021;11/02/2021;Montagne;4;France;Hiver;Web;3;;1;0;0;2385;0;0;4;0;0;3;0;0;82;0;0;1;4;Services|Excursion
ID_26883832562210;France;0;0;12/09/2022;18/09/2022;Soleil;3;France;Eté;Agence;1;;12/09/2022;18/09/2022;Soleil;3;France;Eté;Agence;1;;0;1;0;0;940;0;0;6;0;0;1;0;0;0;0;1;6;
ID_26885732767800;France;0;0;05/06/2022;12/06/2022;Montagne;4;France;Hiver;Agence;1;;05/06/2022;12/06/2022;Montagne;4;France;Hiver;Agence;1;;0;1;0;0;1826;0;0;7;0;0;1;0;0;0;0;1;7;
ID_26889932150524;France;0;0;22/05/2021;25/05/2021;Montagne;3;France;Hiver;Indirect;1;;22/05/2021;25/05/2021;Montagne;3;France;Hiver;Indirect;1;;1;0;0;592;0;0;3;0;0;1;0;0;0;0;0;1;3;
ID_26893732283063;France;0;0;04/02/2021;07/02/2021;Montagne;4;France;Hiver;Agence;2;;04/02/2021;07/02/2021;Montagne;4;France;Hiver;Agence;2;;1;0;0;1190;0;0;3;0;0;2;0;0;568;0;0;1;3;Bien-être|Sports|Boutique|Restauration
ID_26894232922220;France;0;0;10/07/2022;17/07/2022;Soleil;4;Portugal;Eté;Agence;1;;29/03/2023;07/04/2023;Soleil;3;Morocco;Hiver;Agence;1;;0;1;1;0;1213;1422;0;7;9;0;1;1;0;383;0;2;8;Excursion|Sports|Services
ID_26894332735835;France;0;0;22/05/2022;29/05/2022;Montagne;4;Switzerland;Hiver;Indirect;2;;22/05/2022;29/05/2022;Montagne;4;Switzerland;Hiver;Indirect;2;;0;1;0;0;2768;0;0;7;0;0;2;0;0;14;0;1;7;Boutique
